id,data_col,value
24718,8.455413911425714,831
24719,94.27333890552138,632
24720,54.178188106833694,105
24721,41.2813686338548,156
24722,72.43065760541725,189
24723,26.919146125420458,167
24724,68.69115848568902,494
24725,37.8908647932176,372
24726,95.53587421500322,576
24727,74.89000723956714,687
24728,37.701461144440565,761
24729,79.51549147053521,346
24730,32.0783747880252,317
24731,88.04760107236118,388
24732,13.104793310404283,374
24733,57.756911430679445,780
24734,35.3811063831278,655
24735,9.730662961824477,987
24736,30.472780432159674,276
24737,33.725015774363264,217
24738,14.729468476435237,579
24739,93.92024080454101,757
24740,63.50052016320795,893
24741,37.99284056626179,225
24742,20.739980656561528,220
24743,1.4809391869137323,924
24744,52.03993202287893,433
24745,61.59070777653815,626
24746,97.70220809553388,954
24747,79.72498755622446,539
24748,47.03833822146568,450
24749,3.6886409630669803,613
24750,85.47712636616187,654
24751,47.40150851901921,597
24752,95.54605007872641,947
24753,98.01126831801486,804
24754,27.606613332402862,969
24755,0.9320813352470037,398
24756,30.31122333227787,952
24757,29.160090458937972,865
24758,77.98322511463356,168
24759,63.42732325847463,571
24760,30.99903950697672,880
24761,55.99830056692665,336
24762,59.63264837973673,645
24763,28.248580512136723,647
24764,3.031962387672893,930
24765,73.82674761876672,888
24766,37.13620218990086,931
24767,8.621591516374416,646
24768,80.72695382671328,882
24769,98.03548178358716,917
24770,43.78909859587088,100
24771,84.15384738212246,211
24772,70.05016122278653,609
24773,37.905855385065365,831
24774,80.29254373731882,628
24775,8.826457072164862,706
24776,43.84017112118684,863
24777,26.10185559501428,402
24778,93.57372840989132,802
24779,43.37257761945285,635
24780,36.57755966110017,313
24781,29.921288776187293,639
24782,42.77116482098558,541
24783,65.03727879615619,426
24784,85.37442183033461,982
24785,68.29097406008344,346
24786,7.023901037398939,513
24787,50.02085707207695,354
24788,39.63828056434243,661
24789,5.086956646544849,443
24790,76.6576967640983,176
24791,68.16008051221023,749
24792,68.8375199529938,981
24793,29.270564396446908,224
24794,25.24577973039137,799
24795,2.8151842030649243,119
24796,14.339796610938926,748
24797,49.76766235178418,856
24798,93.40859676145827,442
24799,37.12048651712265,702
24800,22.83205001898706,533
24801,92.98021703190109,163
24802,20.03960402004481,623
24803,54.78586615230844,846
24804,31.477037529669204,385
24805,46.963690306182095,983
24806,73.216543456866,888
24807,69.32444045041848,859
24808,55.82990104138259,514
24809,48.63895161693228,980
24810,49.9844376812029,359
24811,96.12181314822031,805
24812,70.1524483417163,522
24813,82.67306818986904,487
24814,90.9400403014296,183
24815,14.708293075111712,131
24816,62.80118357949883,561
24817,18.028248268831003,643
24818,12.745953663882725,773
24819,35.93053095969786,575
24820,51.3835485379231,682
24821,16.05597030639191,705
24822,60.67094222218136,718
24823,55.50616324167839,315
24824,42.222161508919775,305
24825,0.886552684043973,626
24826,56.65531984523343,926
24827,28.79698691474416,613
24828,10.114210065715866,754
24829,16.873766078880635,707
24830,89.3714411441013,207
24831,77.51089281786,162
24832,44.81601555472095,475
24833,85.37843974329856,433
24834,91.71465789129255,939
24835,27.503744873242365,604
24836,50.23660044822552,668
24837,78.13676527082801,753
24838,25.409589417261724,611
24839,15.155206394544308,646
24840,36.64397130233736,745
24841,64.6901380968756,538
24842,61.56666527891919,155
24843,39.02120402945564,813
24844,1.0055547270631404,928
24845,43.93735372520763,960
24846,88.06160703123639,142
24847,2.6966398627616406,841
24848,45.00709837375682,838
24849,44.33975893413883,950
24850,37.82029788319328,400
24851,40.65960093840331,737
24852,68.07334759377177,838
24853,67.72073403726243,314
24854,64.09707003822355,571
24855,86.51396549646125,423
24856,83.40484416378445,978
24857,12.985747573060014,274
24858,84.0393419209464,517
24859,61.11835421358265,124
24860,38.23378347313392,355
24861,32.16334915321619,682
24862,2.493583350308348,588
24863,39.53085573460749,394
24864,82.39053799275825,909
24865,87.44994720300755,220
24866,90.85057073854628,832
24867,97.05028914911117,429
24868,77.70482251765117,745
24869,46.14053605830768,624
24870,10.131331208035144,457
24871,22.851754558925606,315
24872,5.249176457642502,655
24873,2.2450024191682516,267
24874,75.4224517883717,582
24875,6.4873179446516716,564
24876,82.71657839198805,651
24877,82.78114144962576,166
24878,95.7165466183495,155
24879,9.262801531988107,922
24880,37.57296736939243,348
24881,32.16659633373643,557
24882,27.741113024096066,222
24883,30.725370895139058,738
24884,70.60627322157231,691
24885,40.93099748553303,698
24886,89.46451779400098,680
24887,47.84979216592398,329
24888,42.78436481149356,227
24889,80.84587994336933,490
24890,96.2009513686159,250
24891,3.353711640349788,443
24892,27.108244491633148,684
24893,97.79892043893238,633
24894,20.75086287092949,516
24895,85.68319900534124,357
24896,61.257014494050765,906
24897,80.4019873230502,271
24898,74.81211242054073,571
24899,96.5639149671669,714
24900,4.773874659068911,898
24901,83.47460112230772,552
24902,24.43247747281364,544
24903,96.98274282098734,758
24904,68.13364199337796,996
24905,86.91387887614364,879
24906,47.204450714039204,690
24907,67.51873734454283,696
24908,14.64902127676212,668
24909,90.02810919009745,296
24910,13.630818189767279,862
24911,35.50831617355165,109
24912,63.052588192001814,411
24913,57.73418730052813,749
24914,1.6981921266049693,715
24915,23.82980377501721,441
24916,49.522159575473324,156
24917,54.30757716428661,788
24918,97.39043688187866,164
24919,50.336703609867804,284
24920,49.27069258685385,740
24921,1.386589635528801,330
24922,67.38972169364833,953
24923,25.31041877598098,481
24924,0.2578627108710374,796
24925,72.04728080425357,962
24926,41.40267306545472,798
24927,93.27975398129358,862
24928,30.76202309030407,434
24929,12.18067577979488,220
24930,92.63469555661598,317
24931,48.17566977550797,192
24932,74.74630223886784,807
24933,98.17602832220747,313
24934,10.622216333115874,792
24935,86.91835660804227,723
24936,91.31938928326963,979
24937,89.37052979579923,632
24938,23.82637890230608,256
24939,0.4480812225877595,330
24940,13.741245446322948,284
24941,54.30490577166495,668
24942,34.97230250923167,339
24943,29.024219498451163,441
24944,15.156610122152326,601
24945,50.49200724373738,126
24946,57.33701734767046,560
24947,51.270121758353405,878
24948,76.36038923595419,399
24949,87.07540960520885,475
24950,10.001521383806455,499
24951,70.1747872120551,450
24952,17.81424813320087,109
24953,91.46327787123619,787
24954,20.55505018171252,284
24955,71.75247760478963,363
24956,13.531874902813257,505
24957,96.95601827805794,795
24958,93.20625166212608,425
24959,90.9858974429248,579
24960,81.59866642199466,234
24961,92.3640950897145,939
24962,18.787269597076527,295
24963,12.914556493059647,680
24964,5.465708403748359,104
24965,48.872288562188096,906
24966,7.662770415602738,256
24967,60.38860784215295,270
24968,76.83528460128728,752
24969,12.320896001611569,223
24970,89.24811957343537,380
24971,61.85754318170672,855
24972,58.511318207018995,578
24973,30.377821790393433,250
24974,78.8302930305256,787
24975,57.43857074074875,508
24976,25.215353661107855,304
24977,15.092307314925025,455
24978,30.512902782832807,563
24979,88.59463771940239,538
24980,97.18703224923732,920
24981,43.39282618381143,590
24982,85.36285837244262,955
24983,92.2747616905061,486
24984,29.88477497077804,294
24985,4.0978038503881375,248
24986,31.868780960329126,617
24987,53.96448244016183,695
24988,25.13123736967383,648
24989,56.44778918814012,522
24990,10.799691730345062,278
24991,37.5312589528772,531
24992,49.45479597719527,196
24993,25.82778796831836,291
24994,10.995956197705913,479
24995,48.08449111044229,865
24996,81.03284871497549,574
24997,44.63786220023368,494
24998,33.88457222080476,981
24999,73.76009267117324,877
25000,59.76927043601816,229
25001,53.623615608298905,824
25002,96.06617065106279,402
25003,53.043642434033146,991
25004,61.51100442342501,958
25005,81.63527468394837,222
25006,56.60130621214732,384
25007,52.965104804770476,205
25008,14.51890645395305,753
25009,98.62965984481302,622
25010,64.79004835336823,329
25011,26.571849389884918,686
25012,51.083147208217106,390
25013,20.032429679848928,410
25014,97.04057469312384,779
25015,43.58461951982736,508
25016,12.515007481002105,772
25017,29.53449105600758,765
25018,21.343200206051073,239
25019,50.40791064586504,974
25020,56.08887290787084,903
25021,73.27788162516862,161
25022,98.80450251446503,809
25023,74.02577841778232,372
25024,70.85524626380862,894
25025,37.44381082629701,392
25026,23.908185065881426,900
25027,46.38435839040393,231
25028,66.15012831512294,896
25029,69.44567630718302,866
25030,2.226290997166125,780
25031,84.7097308492068,817
25032,87.59856764228788,340
25033,47.80294259890868,986
25034,44.08684898622314,623
25035,86.14657744057685,892
25036,53.2239815474979,768
25037,76.85527908693062,687
25038,38.23123348975825,935
25039,88.50555004842991,629
25040,8.109174624009297,819
25041,1.894493910680095,354
25042,81.81366372268587,689
25043,14.763162431935651,717
25044,59.3429825961613,472
25045,85.41665581540359,618
25046,63.06942913132523,539
25047,91.6038468253047,359
25048,20.670164737275933,508
25049,53.01428401205407,202
25050,72.11622833985348,154
25051,32.220974995769936,105
25052,94.92196713401681,901
25053,36.67486424802288,508
25054,30.542635134428142,982
25055,30.683470993299622,810
25056,45.19458275061725,150
25057,72.85051311236185,293
25058,40.25827393598729,390
25059,97.92461603730774,504
25060,7.269795928603706,568
25061,57.37038650307148,797
25062,65.18910055928801,736
25063,21.452783284813737,664
25064,31.070747633314777,924
25065,64.68811963043733,279
25066,92.68496937524276,894
25067,18.232682905014663,345
25068,20.46319377795961,839
25069,50.03125496980185,335
25070,83.72531547285517,350
25071,37.07876305714287,255
25072,13.366414642233003,621
25073,34.43371413045331,564
25074,42.69920488923792,910
25075,92.4404887494997,783
25076,88.4213048035079,656
25077,44.04103271250991,175
25078,36.93093336163415,282
25079,49.89684236321952,354
25080,68.21665370621574,469
25081,90.78585594385802,250
25082,12.677976139563496,309
25083,82.50114330751852,794
25084,81.60896494994573,275
25085,54.75128645310484,134
25086,2.9349641449567643,163
25087,27.260705424335008,172
25088,29.530232867239114,409
25089,60.94852391136427,526
25090,99.8632565022863,300
25091,59.33595835160492,546
25092,50.30510646176969,810
25093,7.314519474295967,546
25094,5.382475698125888,865
25095,97.49623829495265,891
25096,44.13303945805038,999
25097,66.88574064377868,216
25098,98.0635310196678,475
25099,43.543239161463795,191
25100,38.53676264088537,687
25101,38.95411771395526,591
25102,37.19800781153468,651
25103,80.15664496894475,690
25104,32.84460591103983,913
25105,95.87450309094332,846
25106,18.1163015533919,268
25107,62.01705879637076,844
25108,78.95204062282458,106
25109,68.1873985465222,121
25110,14.428039310254926,265
25111,47.749463885340425,777
25112,11.082507883608361,912
25113,83.2436780994904,662
25114,9.565819087344153,548
25115,83.22792620652638,662
25116,93.01810283277302,759
25117,81.7240275326988,697
25118,69.47274329525183,808
25119,62.07891448751133,721
25120,70.49669354649053,421
25121,76.70407909061218,525
25122,14.485824212438425,204
25123,88.77925438607474,955
25124,78.56899603295886,573
25125,14.32925450164978,473
25126,85.21017004421387,534
25127,38.01325627746511,926
25128,13.435195699632418,134
25129,29.452573872725672,325
25130,92.60130221865815,824
25131,12.920623873285987,869
25132,38.027558554681725,457
25133,66.43186679805552,211
25134,54.60589799751684,785
25135,28.643169607700713,516
25136,72.36860235053445,889
25137,38.07195397758728,526
25138,40.76876343743715,735
25139,89.61081360809682,941
25140,18.227887062009216,114
25141,70.88329714617747,341
25142,30.217630206889933,342
25143,56.292195880883774,604
25144,90.95647723960666,208
25145,96.63541199442285,532
25146,36.39790953656209,791
25147,28.525761617259448,414
25148,76.50063147536069,517
25149,25.399565670971512,309
25150,44.5365082524162,617
25151,61.551483031575536,591
25152,54.91200330246725,183
25153,46.199843182328515,428
25154,2.578778053606756,991
25155,72.72804790587763,901
25156,39.72192204440087,615
25157,22.865325609846522,508
25158,36.15194554948705,694
25159,90.11078619429605,686
25160,39.272921914342575,456
25161,52.654633910107194,277
25162,20.675125272323957,453
25163,4.62737312351531,326
25164,66.89743574140708,282
25165,98.91412185196167,947
25166,91.55363815958245,203
25167,24.075230273947447,964
25168,10.019350132525684,787
25169,5.058986265468879,430
25170,5.562334124882473,623
25171,26.86978177664431,739
25172,84.69695301092453,523
25173,38.385915740931424,750
25174,7.202953505145171,438
25175,5.738753669263319,886
25176,58.09885161175521,295
25177,65.28699720115257,728
25178,99.46106712592851,164
25179,59.557202582831636,164
25180,79.14353141283547,717
25181,22.987953210241063,770
25182,84.85610841064897,273
25183,44.604159802279575,562
25184,38.28607965214332,782
25185,52.23933804653588,705
25186,32.46961718986007,686
25187,65.13982446876602,650
25188,47.29960003630044,623
25189,34.62932394689609,721
25190,38.772148908253676,733
25191,98.69489278603797,381
25192,66.38373450419198,143
25193,68.5726869036678,442
25194,9.029105448059294,804
25195,30.347810967399013,328
25196,81.86661362505868,557
25197,39.18190805825614,769
25198,46.84711098788497,644
25199,24.719312392721537,265
25200,7.535113586093867,787
25201,48.7764305224472,217
25202,61.71180760136728,523
25203,69.79201471003506,257
25204,74.40385509990348,574
25205,11.896989877598774,727
25206,45.269665659721824,965
25207,35.275106186781514,768
25208,23.213405895339612,271
25209,65.76562429546998,681
25210,96.62389010624807,284
25211,85.2485681358222,941
25212,66.89488665448448,865
25213,2.6310723318215268,185
25214,80.80153856756776,754
25215,70.57805998384323,498
25216,55.29277842885817,998
25217,2.822536386461294,797
25218,72.7183907630821,915
25219,54.85110825475551,530
25220,14.481978211955548,221
25221,58.60638872090929,448
25222,12.267863430577265,280
25223,20.36995741203188,331
25224,8.895360742053738,910
25225,92.77195734408092,913
25226,99.2743837944644,332
25227,92.93002719241912,403
25228,78.14140620630809,519
25229,9.215698707031727,990
25230,19.235027269273253,262
25231,71.0647543340416,195
25232,98.16257295655284,294
25233,53.9321224474969,615
25234,83.61760925483924,730
25235,11.840998923151691,975
25236,63.653809210978764,694
25237,34.51951152117459,419
25238,89.36443745169603,736
25239,9.175547373016968,193
25240,2.2373982962850425,955
25241,7.8760151381147665,557
25242,93.22189100620257,243
25243,77.63184604501127,183
25244,67.85122389983464,729
25245,83.11004818457448,618
25246,69.53425695321613,228
25247,51.17388159612349,426
25248,41.94156878495319,689
25249,83.47478777598961,493
25250,60.47274252606839,583
25251,65.64175024447519,878
25252,65.56000638690438,863
25253,63.02842328761522,420
25254,55.177960350634834,244
25255,72.41493138943757,553
25256,8.218156730286285,357
25257,89.16864753948016,983
25258,61.33946127063731,439
25259,88.04004701186201,123
25260,55.369733801084294,507
25261,91.91359440819576,229
25262,92.31839536652818,544
25263,79.1546461056819,300
25264,23.576523864430655,362
25265,3.404501666903015,567
25266,88.70299768390011,801
25267,43.30910383878581,957
25268,55.61169043238976,405
25269,82.67731991259632,165
25270,87.06044666675422,350
25271,99.29877037393709,556
25272,55.653925736317476,904
25273,27.74029876373969,517
25274,31.02343477494277,141
25275,28.187946785131924,968
25276,79.25943056239922,915
25277,63.10493565227468,318
25278,77.17192388604239,403
25279,24.95577055490412,556
25280,64.28782798521306,421
25281,27.5391324535196,541
25282,34.86349320656772,688
25283,28.102132631282075,101
25284,93.41964733207516,280
25285,46.57725370951733,600
25286,52.5426287264234,605
25287,9.262000723438724,249
25288,51.739903794124146,518
25289,67.97318041966267,666
25290,80.61659247284162,153
25291,25.483261763180586,643
25292,42.60333723469759,521
25293,9.345508354983501,955
25294,34.78682352824204,568
25295,96.37185179583189,194
25296,52.39061463673311,722
25297,33.734530581375566,236
25298,35.625862654613286,931
25299,80.38652883187814,496
25300,95.33698012926712,898
25301,31.829378997643854,923
25302,12.342603497935078,592
25303,0.8793293438768779,456
25304,21.849194406732042,672
25305,35.76884196935407,175
25306,60.77453671818457,495
25307,45.889524836022474,183
25308,92.9219382151308,925
25309,34.291174288006246,408
25310,98.5152258411589,908
25311,11.434232498468456,149
25312,6.2189295899665815,174
25313,30.109568021643085,474
25314,15.283178839205458,388
25315,57.75586147643762,187
25316,35.17565622322331,416
25317,47.48917440969026,108
25318,74.05653215850121,688
25319,88.49200363676893,384
25320,31.244686140655354,411
25321,43.41436030424799,440
25322,27.73076069636754,549
25323,15.891179117293763,545
25324,95.51236038097618,592
25325,13.778293821673849,706
25326,57.902127476947165,488
25327,18.359328274827092,235
25328,93.88859426101615,510
25329,64.67365745352555,833
25330,83.81919035941377,981
25331,20.37793586369421,179
25332,34.49694109516176,605
25333,69.49211881694829,888
25334,78.9375618065359,632
25335,38.14141978318782,172
25336,90.05852443849831,264
25337,44.92029694950453,239
25338,37.277239358603275,906
25339,63.38334460067483,433
25340,51.83237018772962,490
25341,69.87480683515763,330
25342,91.92414199295497,176
25343,79.39690798823158,743
25344,64.70483328772815,952
25345,81.25036080874924,639
25346,9.68864626575412,297
25347,86.717438447137,138
25348,77.50630382127733,131
25349,88.628443261091,540
25350,53.147842525518854,220
25351,90.57867046450644,932
25352,19.64345875946639,717
25353,67.15756598146564,972
25354,60.284427367846746,775
25355,6.173936983110806,952
25356,83.20098324429156,438
25357,42.29355795432228,669
25358,47.910504811430044,396
25359,24.23724790606111,576
25360,11.756031178204474,739
25361,96.1521838399165,218
25362,57.936909404090265,567
25363,34.335265763027635,118
25364,19.783684117115286,451
25365,64.0515747714025,156
25366,37.20335270344878,823
25367,16.613662076859224,361
25368,32.49990941511952,855
25369,21.97453536469862,730
25370,78.97543230305598,396
25371,52.96001453452698,152
25372,93.80867593726697,331
25373,61.488796491125655,574
25374,70.07762955238171,343
25375,45.28786653417202,854
25376,87.17169951079245,701
25377,11.94481734088363,249
25378,14.895532934601219,412
25379,49.05958705515378,833
25380,5.360890707203724,993
25381,51.839406325195405,156
25382,82.82343203205845,599
25383,58.63364470217434,410
25384,28.626432922505717,447
25385,24.562729947320328,812
25386,60.48988047890188,738
25387,17.47201704072321,223
25388,68.97994437775053,862
25389,74.75572742289897,798
25390,13.002958604027636,385
25391,87.41977892478025,755
25392,46.71745735131536,521
25393,60.968322867208045,866
25394,54.55590991707137,927
25395,25.412536812591224,199
25396,4.564823927433192,596
25397,65.4526141562558,328
25398,88.40209320446947,721
25399,90.22665211213022,779
25400,55.265689981055154,138
25401,55.26801100571544,304
25402,44.770131362564605,975
25403,22.12309053044136,856
25404,26.082731217497436,127
25405,22.174204891392858,427
25406,27.177744667154847,291
25407,10.440509502188643,395
25408,3.86196903640621,341
25409,8.90688093504648,999
25410,55.11986387952559,933
25411,77.38399068008363,788
25412,22.859668696894474,512
25413,60.51199278278282,358
25414,90.28140707071181,313
25415,75.82162030672822,313
25416,8.627050625036347,861
25417,93.57961167353791,117
25418,31.825908389602585,372
25419,97.80787497280436,815
25420,68.95965276864379,687
25421,31.229487155037784,787
25422,99.05019184596267,671
25423,38.34217932414767,866
25424,31.823298231836674,826
25425,36.1884013446249,390
25426,44.26885156682143,905
25427,34.23045610896466,156
25428,9.426161383766763,251
25429,93.04071934266692,223
25430,87.8412681971736,554
25431,74.1476804101987,123
25432,75.82802955400567,847
25433,31.77889646300045,733
25434,64.02945824571263,668
25435,18.553396893550598,288
25436,35.931690742962786,624
25437,65.23955046109839,502
25438,69.67137277512747,382
25439,89.3645142028779,606
25440,89.32850139176797,998
25441,45.244573332614465,678
25442,11.510086000092802,488
25443,71.61756623142843,917
25444,11.024148084377483,737
25445,45.83796519795921,857
25446,16.380510290733397,952
25447,19.792238586875534,750
25448,76.66330814405966,144
25449,75.33382046754743,769
25450,34.86248766706046,888
25451,10.296603599489718,192
25452,70.10974197938951,848
25453,21.44288263452173,130
25454,76.83927944459154,549
25455,26.086443024599138,348
25456,64.09921772744651,449
25457,77.10403590066161,184
25458,69.7305264978961,442
25459,62.3162576049147,597
25460,83.2730858819254,632
25461,39.28049638142147,959
25462,68.12472231671924,589
25463,65.62659236380671,167
25464,7.252323761436974,172
25465,74.99832613220151,959
25466,33.85643351711708,161
25467,99.38155291289912,538
25468,2.329671860034954,324
25469,77.35736996295137,351
25470,19.570503737290856,166
25471,54.65523382344772,245
25472,28.100659760095436,804
25473,68.37928781900735,344
25474,24.41564104680165,574
25475,82.11747076168018,558
25476,11.361597589039285,837
25477,7.3820385957720225,252
25478,76.41073940410746,146
25479,12.421859097692057,996
25480,15.15462332668579,886
25481,98.79896759214382,899
25482,57.89205738812724,795
25483,10.515131407987887,395
25484,17.0261428075588,329
25485,56.53912660064382,823
25486,54.50414723647009,570
25487,98.23800652712691,928
25488,28.29324409005174,608
25489,66.47786606754626,749
25490,11.503391544337294,756
25491,25.699608421287923,802
25492,93.8845643123512,247
25493,15.03397140190934,688
25494,99.18423628030979,195
25495,8.26759782774693,222
25496,15.160488823388063,578
25497,73.03405149447602,699
25498,41.240257676641065,624
25499,26.58496795809976,913
25500,68.29152162774575,274
25501,44.49902688123556,757
25502,15.426665949459062,978
25503,49.4445051838312,311
25504,79.9741191104257,600
25505,71.26151324853423,383
25506,38.357679618873306,675
25507,23.70718025591606,457
25508,15.642487825808637,886
25509,39.37973682713527,400
25510,35.09365570234115,599
25511,75.15072421757499,984
25512,36.72872685940802,788
25513,37.45674975524965,236
25514,85.13025998074241,865
25515,56.021473941777735,882
25516,38.29595462784693,583
25517,72.99037398874873,758
25518,75.73025437826449,379
25519,11.17787509586854,979
25520,77.30534133922107,374
25521,82.38941978060143,345
25522,9.470979177029903,608
25523,80.43336186211498,151
25524,69.07477140053874,353
25525,14.627081602950254,196
25526,96.0082017681442,930
25527,31.25897837021374,372
25528,6.3870867258677855,363
25529,98.53903758714573,359
25530,51.21756045487537,372
25531,48.50703987083912,756
25532,10.569111206903914,673
25533,12.258658745205208,421
25534,30.968166715993917,920
25535,88.18442531076614,945
25536,48.76737420774666,923
25537,13.626477835754947,947
25538,26.767102032124846,427
25539,15.252382386147811,936
25540,35.72510692134326,685
25541,75.3149519740143,885
25542,65.98905880228246,794
25543,4.5657319287298215,536
25544,85.58016070799972,309
25545,7.499240530763962,850
25546,29.76798824083128,610
25547,81.35993139047697,653
25548,23.673969308358835,942
25549,18.012749865075396,340
25550,74.70577971706602,783
25551,41.30097136369321,466
25552,7.62531029817779,655
25553,78.75317022685734,410
25554,78.13731267607051,213
25555,21.066809071124226,923
25556,9.230814268488906,844
25557,73.39896779421858,878
25558,88.10484085639482,955
25559,70.80624608849855,979
25560,26.548481615112074,964
25561,5.580680115957859,977
25562,71.34603391359985,498
25563,90.27140862317617,894
25564,3.379350448268559,814
25565,80.86196440178358,406
25566,84.27804036176217,161
25567,52.94199488408009,507
25568,68.11326192011649,363
25569,19.051876976910354,299
25570,1.6360920630837272,473
25571,96.44248871094369,646
25572,68.76955834395012,446
25573,29.320053826978054,362
25574,37.77381613820195,187
25575,9.061915094420991,205
25576,7.753579351758932,534
25577,27.590506255630707,398
25578,15.977442760943994,414
25579,35.465803461622805,561
25580,77.11028628244846,602
25581,0.7256300917916736,136
25582,19.488946698377095,720
25583,37.468104144783375,600
25584,89.76876162074518,498
25585,22.447842440268005,716
25586,83.94482306435482,213
25587,82.88466256693573,383
25588,73.21493274788612,933
25589,65.56573886862284,164
25590,51.58018222815196,302
25591,91.09876338802157,871
25592,34.35479793661139,932
25593,18.984860986713237,627
25594,69.91942885921699,843
25595,46.04461914854543,375
25596,58.4880970517599,305
25597,67.48092730091197,846
25598,81.73459004271363,308
25599,68.16327240578462,793
25600,0.6870963725549628,984
25601,53.78754482290849,682
25602,40.506081121419356,912
25603,14.913139874015812,124
25604,31.294440979244207,196
25605,24.20715566495284,194
25606,16.623613419213278,789
25607,91.49092668886466,273
25608,97.86801901831976,138
25609,61.506005000855446,845
25610,87.98404381082725,237
25611,16.665660662172222,338
25612,26.55336946966139,265
25613,40.993035091675104,725
25614,53.56531868096438,132
25615,54.88179196631546,844
25616,34.42126052047865,260
25617,36.41603481846617,113
25618,79.9587802412782,384
25619,1.5075584723702407,239
25620,38.616094780930425,364
25621,97.33069680434349,791
25622,37.16524006715578,881
25623,4.507251588765837,117
25624,74.31515894080202,472
25625,16.67093927884078,600
25626,96.14188931281814,862
25627,12.152817541231054,394
25628,9.90420779812544,299
25629,1.9422198826639314,507
25630,44.563316377377596,464
25631,61.975083695797565,503
25632,59.403708987307155,529
25633,92.60778650981246,755
25634,67.41636596910803,374
25635,6.6776428692760685,485
25636,40.1854374361287,544
25637,72.22627644177759,652
25638,64.65789336452292,199
25639,0.6480799721691133,990
25640,82.11061152174388,608
25641,56.30688604265418,209
25642,28.06560801243848,422
25643,92.11257262365038,489
25644,37.12908662112743,757
25645,26.091836753112286,366
25646,3.2494137279179824,413
25647,92.24180500026759,170
25648,56.23504545267674,315
25649,47.51765923339808,801
25650,71.37650993652505,764
25651,4.731570991497458,922
25652,46.33994526120402,565
25653,31.917663825888752,671
25654,54.82964495691544,247
25655,42.0690828504909,475
25656,11.06491762126195,660
25657,83.3588833922984,418
25658,2.066954242672203,330
25659,38.47038074241571,867
25660,78.87932788416116,294
25661,82.07208075614699,930
25662,65.83202250813888,467
25663,44.288536769858986,230
25664,94.92418609390485,370
25665,15.328088770883596,562
25666,84.97264085937985,164
25667,37.56237715786923,570
25668,24.47104732579277,962
25669,39.440051517921326,545
25670,36.81367356996792,241
25671,36.03720745820765,653
25672,40.77200976974466,972
25673,74.89832733762891,752
25674,71.7493786617027,192
25675,2.1265943063408677,389
25676,80.97885642995728,861
25677,84.00541471306965,761
25678,6.647218817497991,977
25679,66.0952181183145,975
25680,2.7295818050101617,318
25681,20.18927715859318,881
25682,93.32553622908155,859
25683,4.364713532081909,206
25684,4.480822661745442,564
25685,11.979243721914257,488
25686,5.601698012293443,179
25687,87.25416910865084,882
25688,21.27151591468863,964
25689,94.05472956420478,100
25690,21.695423308016395,946
25691,21.359031413542485,858
25692,99.29799553605562,527
25693,89.80336296723178,370
25694,59.738983312677995,773
25695,65.85967633770899,581
25696,85.14887713022439,775
25697,94.53519949121414,967
25698,86.80838686888238,304
25699,9.840247797800838,404
25700,60.67540848134051,308
25701,64.5945644041738,529
25702,92.61134457936576,249
25703,57.01988710615529,451
25704,18.376070355501305,978
25705,50.25779477536202,895
25706,38.01329354791056,640
25707,58.564791159601214,758
25708,74.17794625041385,573
25709,79.85713229192835,873
25710,22.12188325539338,317
25711,75.69090055387092,635
25712,62.68691062764733,435
25713,76.52605425948097,474
25714,65.53309336738374,831
25715,14.776934473857061,255
25716,82.55896521376955,421
25717,29.420561683152645,112
25718,59.11155412362953,519
25719,15.243297111498455,702
25720,19.64631148019228,686
25721,73.03584992523415,473
25722,41.26360861294586,160
25723,51.983156623131975,684
25724,70.2525469235635,815
25725,37.55753711401552,480
25726,5.9492973116491825,557
25727,90.8468033953241,261
25728,79.7893562789848,656
25729,28.08516911022114,167
25730,49.78432975225222,732
25731,33.50700251851298,731
25732,51.64359557677689,625
25733,2.400853991591534,337
25734,87.68358304931363,267
25735,66.96068889330185,302
25736,45.370892928193115,117
25737,56.59871232537762,178
25738,79.1349156786853,779
25739,51.521218996311255,996
25740,33.57087609521538,724
25741,27.200924911649928,206
25742,79.20640119403922,861
25743,9.374701449365164,244
25744,93.63497725101386,716
25745,49.31484873568287,772
25746,19.0822725774068,619
25747,23.75769546734261,614
25748,96.71939340169506,358
25749,40.49793838498504,971
25750,23.128722719572316,905
25751,3.9532567323375845,831
25752,81.2174119740166,787
25753,64.45000388755957,481
25754,48.79772775538884,398
25755,7.866208141598241,256
25756,30.938389485340412,965
25757,8.544903930590475,880
25758,78.97007439042683,320
25759,92.128697077782,484
25760,50.68702864163729,123
25761,52.70112802545166,589
25762,99.08879436426875,802
25763,91.06932576856823,691
25764,59.31749850146991,300
25765,60.045995091240165,225
25766,2.2466916002115367,437
25767,41.322802345557896,484
25768,10.160406888480356,520
25769,90.51928406583495,696
25770,47.83451590813029,915
25771,97.39041790884706,491
25772,33.32842092100482,854
25773,36.378065111348555,861
25774,73.1335903214334,249
25775,96.44587873070766,945
25776,89.87366932719219,686
25777,97.94876240726073,438
25778,30.040502161521744,195
25779,0.2252238107689153,980
25780,66.84984678403897,409
25781,46.773296009715025,141
25782,94.36339113437042,384
25783,28.683324995340865,936
25784,65.93637514605125,987
25785,69.26540944884509,677
25786,16.582887357450925,114
25787,44.93581630856024,762
25788,37.04617563760609,573
25789,77.18106890672533,769
25790,34.29948062765901,696
25791,60.55186173136613,794
